text,label
"“Let’s give credit where credit is due. Totoo naman na ang nagpaganda niyan… pinaganda ‘yan noong panahon ni ano. Nagkamali ako nang sinabi ko na sila ang nagpagawa. Pagawa, still the same. Pag nagpaganda niyan, naging ganyan ‘yan sa panahon nila president Ferdinand Marcos [Sr].” (Let’s give credit where credit is due. It’s true that it was improved during the time of [Ferdinand Marcos Sr]. I was wrong to say that they constructed it. Improve, still the same. If it’s improved, it became like that during the time of president Ferdinand Marcos [Sr].) Source: One News PH official Youtube channel, Teves defends bill to rename NAIA to Ferdinand E. Marcos Int’l Airport, July 6, 2022, watch from 0:15 to 0:32",MISLEADING
"“Kung wala ka namang ebidensya to support anything except to suspect na ito ay fronts ng, let’s say, communist terrorist groups, eh ‘wag ka na lang magsalita dahil you’re endangering certain people, ‘no, kung wala ka namang sufficient evidence. Baka mamaya target naman ‘yung mga tao na ‘yon na who are just vocal about their own political views; baka ma-endanger naman ‘yung mga tao na ‘yon.” (If you have no evidence to support anything, except to suspect that these are fronts of, let’s say, communist terrorist groups, then just don’t speak because you’re endangering certain people if you don’t have sufficient evidence. Maybe later these persons will be targeted when they are just vocal about their political views; maybe they will be endangered.) Source: Kapihan sa Manila Bay with Marichu Villanueva, Kapihan sa Manila Bay with Justice Secretary Menardo Guevarra, June 15, 2022, watch from 1:13:28 to 1:13:55",MISLEADING
"“Bilib ako sa iyong liderato, puro Garcia (I’m amazed by your leadership, all belong to the Garcia family). Sa amin man rin (We’re the same). You know there is a queer coincidence in our history. Maybe it would be the first time; I don’t know. I have yet to look into the archives of our country; but si Inday [Sara] … would swear sa (her) loyalty niya sa (to the) Constitution and to the country ngayong (on) [June] 19.”",MISLEADING
"“ congratulations/ to the organizers & the 412k attendees all star cast concert: leni@57 in pasay.” Source: Jay Sonza’s official Facebook account, congratulations/…, April 24, 2022",MISLEADING
"“Ang pinapangako po namin ni Senator Kiko sa inyo, isang pamahalaan na hindi lang korap… Na ‘pag ang gobyerno ‘di korap, ‘pag ang mga lingkod-bayan matitino at mahuhusay, kahit kakarampot ang pera ng pamahalaan, marami ang matutulungan.(What Senator Kiko and I promise you is a government that is not only corrupt… If a government is not corrupt, if the public servants are sensible and capable, even if the government has little funds, many can be helped).”",MISLEADING
“Only a stupid person will report na nakakuha ako ng milyon diyan sa bayong (that I got a million pesos in a large bag).”,MISLEADING
"“No one remembered that when Marcos submitted to a Jessica Soho interview in 2016, the venue was filled with LP supporters who heckled his every answer.”",MISLEADING
"“DZRH: ‘Ano ang sasabihin mo kay Biden kung may CIA report na lulusubin ng China ang Pilipinas (What will you tell Biden if there is a CIA report that China will invade the Philippines)?’‘Ibibigay ko kay Pres. Biden ang report.’ (I will give the report to Pres. Biden)– Leni Robredo, DZRH TV, February 2, 2022”Source: Luminous by Trixie Cruz-Angeles & Ahmed Paglinawan Facebook page, Waiting for their Department of Explanations in 3…2…1…, Feb. 5, 2022",MISLEADING
“Boy Abunda: Are we a narco-state?Leni: no!Boy Abunda: Why?Leni: Because drug problem is huge.Namamangha si Boy Abunda! Meron pa bang pagasa si Leni?(Boy Abunda was astonished! Is there any hope for Leni?)”,MISLEADING
"“Comelec spokesperson James Jimenez on Wednesday said the disqualification case filed against Presidential aspirant Ferdinand “Bongbong” Marcos, Jr. has no clear basis.”Source: Office of Ferdinand “Bongbong” Marcos Jr., COMELEC SPOX SAYS ‘NO CLEAR CASE’ FOR DISQUALIFICATION BID AGAINST BONGBONG, Nov. 3, 2021",MISLEADING
"Bongbong Marcos was a senator from 2010 to 2016 and he authored a grand total of: one bill16th Congress Senate Bill No. 1186 POSTPONEMENT OF THE SANGGUNIANG KABATAAN ELECTIONSFiled on July 30, 2013.So why should he be president again?",MISLEADING
"“I am really sorry for you, Mr. President. Ang ipinagtatanggol ’nyo si Lao? May utang na loob kayo dahil sa eleksyon? You are a cheap politician, Mr. President. Cheap politician, as cheap as they come, Mr. President. I’m sorry.” (Watch from 1:06:46)“I will pray for forgiveness, Mr. President, for you.” (Watch from 1:09:09)",MISLEADING
"“Akala yata nila ay sila ay talagang independent nga at pinapalagay pa nila na hindi sila pwedeng i-audit. ‘Yan ay mali, sapagkat ang Philippine National Red Cross ay tumatanggap ng napakalaki, milyon-milyon, daang milyon na pondo galing sa gobyerno … May karapatan ang gobyerno na i-audit ang kanilang paggastos diyan sa pondo na binibigay ng gobyerno, at ‘yan ay nasa batas ‘yan.”(They [referring to PRC board members] probably thought they were really independent and they think they cannot be audited. That’s wrong, because the Philippine National Red Cross receives a big amount, millions, hundreds of millions of funds from the government … The government has the authority to audit their spending of the funds from the government, and that is in the law.)Source: DZAR 1026 official Facebook page, Sen. dapat nang tanggalin bilang chairman ng Phil. Red Cross, Sept. 4, 2021",MISLEADING
“Video shows the moment an Israeli airstrike hit and leveled the 14-story Al-Shorouk Tower in Gaza amid an escalating conflict between Israel and Hamas.”,NEEDS CONTEXT
“Huli si France Castro na dinagdagan ang Budget na 1Billion noon ni Leni Robredo noong 2021 pero bakit pagdating kay VP Sara ay Kontra at hinarang? Talagang pinulitika at Namersonal ang Makabayan Bloc kay VP Sara!(Castro was caught increasing the budget of former Vice President Leni Robredo by P1 billion in 2021. But why is she now opposing and blocking VP Duterte’s [budget]? She is really just politicking and the Makabayan bloc is taking things personally against VP Sara!)”,NEEDS CONTEXT
"“Pamumulitika. Eh, hindi naman lumabas ‘yung isyung ‘yan noon noong panahon nung ang vice president ay miyembro ng opposition, ‘no? Tahimik naman itong opposition pagdating sa pagtalakay ng confidential at intelligence funds na ‘yan. […] Pero sa panahon nila, noong si Vice President Leni Robredo nakaupo sa Office of the Vice President, tahimik naman itong opposition, hindi naman nila kinakalkal ‘yan, pero ngayon, masyadong maingay.” (It is politicking. This issue was not raised  when the vice president was a member of the opposition. The opposition was silent when it came to the discussions on confidential and intelligence funds. But during their time, when vice president Leni Robredo was occupying the Office of the Vice President, they  did not scrutinize it, but now, they are making too much noise.) Source: Radyo 630 Official YouTube Channel, Radyo 630 – Official Livestream (October 1, 2023), Oct. 1, 2023, watch from 1:59:52 to 2:00:36",NEEDS CONTEXT
“NAGULAT ANG LAHAT! GRABE PRES BBM! HAHAWAKAN NA ASEAN! ITO AYAW MANGYARE NG CHINA! PRES XI VS PBBM! (Everyone was shocked! Amazing President Bongbong Marcos will now lead ASEAN. China does not want this to happen! President Xi Jinping vs President Bongbong Marcos)”,NEEDS CONTEXT
"“Natural Gas is the cleanest-burning of all fossil fuels dahil up to 60% less carbon dioxide ang nae-emit niya kumpara sa coal.” Source: aynperotagalog TikTok page, Sa usapang climate… (archive), Aug. 29, 2023",NEEDS CONTEXT
“VIRAL: PBBM DADAGDAGAN ang SWELDO ng mga TEACHER! May LONGTERM Plan din ito! MATINDI TO! (Marcos will increase the pay of teachers! There is also a long-term plan for this! This is great!)”,NEEDS CONTEXT
“HINDI NAMAN TALAGA SINABI AT HINDI PINANGAKO NI PBBM NA GAGAWIN NYANG P20 KILO NG BIGAS (PBBM NEVER SAID OR PROMISED HE WOULD MAKE RICE P20 PER KILO).”,NEEDS CONTEXT
"“60 MILLION EUROS PARA SA PINAS NAILAKAD NI PBBM! PATI DEFENSE AGREEMENT SA WEST PHILIPPINE SEA KASAMA PA! EU COMMISSION TODO ANG SUPORTA SA MARCOS ADMIN! PERA, TRABAHO, AT DEPENSA SA WEST PHILIPPINE SEA IN-OFFER NG EU COMMISSION SA PINAS!”(President Ferdinand Marcos managed to obtain 60 million Euros for the Philippines! Defense agreement on the West Philippine Sea also included! The EU Commission heavily supports the Marcos administration! Money, jobs and defense of the West Philippine Sea offered by the EU Commission to the Philippines!)",NEEDS CONTEXT
"“While the global prospects were bleak, our economy posted a 7.6% growth in 2022—our highest growth rate in 46 years. For the first quarter of this year, our growth has registered at 6.4%. It remains within our target of 6-7% for 2023. We are still considered to be amongst the fastest growing economies in the Asian region and in the world.” Source: Presidential Communications Office, The 2023 State of the Nation Address (official transcript), July 24, 2023, watch from 40:00 to 40:30",NEEDS CONTEXT
"“Wow Seniors & Families! Bagong Ayuda! 3,000 Kada Buwan Ipapamahagi Na (New cash aid! Monthly P3,000 will now be distributed)!”",NEEDS CONTEXT
"“Legit 720? 725 na minimum wage ngaun (sic) aprobado na. Dagdag sahod na 150 aprobado na (P725 minimum wage approved, an increase of P150 is now approved).”",NEEDS CONTEXT
"“We did not restore the emergency status of the Philippines. Matagal na (for a long time now), last year pa. So we don’t need to do anything. We’re already on normal footing.” Source: RTVMalacañang, Media Interview, May 11, 2023, watch from 10:08 to 10:15",NEEDS CONTEXT
"“I accept the letter of proposal of Senator Dela Rosa to lawyer for him … So I am now speaking as a counsel of Senator Dela Rosa.” Source: News5, Sen. Tolentino, tatayong legal counsel ni Dela Rosa sa kaso niya sa ICC, March 29, 2023, watch from 0:00 to 0:19",NEEDS CONTEXT
"“MBC and Finex are now against Charter amendments. Before this position, they were in favor of changing the Constitution’s economic provisions.” Source: Rep. Rufus Rodriguez Statement, Manila Bulletin, Malaya, The Philippine Star, March 26, 2023",NEEDS CONTEXT
"“‘Yung aking pangarap na sinabi na nung bago akong upo na sana mapababa natin ang presyo ng bigas ng P20; hindi pa tayo umaabot doon, dahan-dahan, palapit. Nasa P25 na lang tayo, kaunti na lang maibababa natin ‘yan.”(My dream that I said when I assumed [the presidency] that hopefully we can bring down the price of rice to P20, we haven’t achieved that, [but] slowly we will get to it. We’re already at P25, just a little more and we’ll be able to lower that [price].) Source: ​​RTVMalacanang, Kadiwa ng Pangulo in Pili, Camarines Sur (Speech), March 16, 2023, watch from 2:28 – 2:49",NEEDS CONTEXT
"“KAKAPASOK LANG! ATTENTION SENIORS AND FILIPINO. WOW MAY PONDO NA! ANG 1,000 IBIBIGAY! DALAWANG 500 NA IBIBIGAY! OPISYAL NA PAHAYAG (Just in! Wow, there are now funds! P1,000 [cash aid] to be given away! It will be distributed as two P500! Official statement)!” ",NEEDS CONTEXT
"“Ngayon doon sa issue sa modernization na sinasabi, sa aking palagay ay kailangan ding gawin talaga ‘yan. Ngunit sa pag-aaral ko, parang hindi maganda ang naging implementation nung modernization.”(Now, on the issue of modernization, I think we really need to do that. But based on what I studied, the program was not implemented well.) ",NEEDS CONTEXT
"“My position hasn’t changed and I have stated it often even before I took office as president that there are many questions about their jurisdiction and … what can be — what we in the Philippines regard as an intrusion into our internal matters and a threat to our sovereignty.” Source: RTVMalacanang official YouTube channel, Press Conference (02/18/2023) (transcript), Feb. 18, 2023, watch from 00:13 to 00:42",NEEDS CONTEXT
"“If they want us to investigate the pattern, then they should show us the pattern so that we can pick up from what their theory is.” Source: ANC official YouTube channel, LOOK: DOJ holds press conference as ICC allows resumption of PH drug war probe | ANC, Jan. 27, 2023, watch from 13:56 to 14:05",NEEDS CONTEXT
"“There’s no question that we do not submit to the jurisdiction dahil hindi na po tayo miyembro ng ICC (because we’re no longer a member of ICC).” Source: Camilo Belleza Millendez, SATURDAY NEWS FORUM AT DAPO RESTO, QUEZON CITY – JAN. 28, 2023, watch from 11:15 to 11:20",NEEDS CONTEXT
"“Yeah, well at least 8.1 nag-increase lang ng (it  went up only by) 0.1 [%] and the rate of increase is slowing.”Source: Office of the Press Secretary, Official transcript of President Ferdinand R. Marcos Jr. at the Kapihan with the Media (archived), Jan. 5, 2023",NEEDS CONTEXT
"“Akala ko talaga magaling ang FBI. | Pero di nila kaya hanapin yung Wanted nila na si Pastor Apollo Quiboloy.”(I really thought the FBI was good. But they cannot find their wanted person Pastor Apollo Quiboloy.) Source: Krizette Laureta-Chu’s official Facebook page, Akala ko talaga magaling ang FBI… (Archived), Dec. 11, 2022",NEEDS CONTEXT
"“We, the Economic Managers of the Marcos Jr. Administration, strongly support the creation of the Maharlika Wealth Fund as a vehicle to move forward the Agenda for Prosperity and achieve the economic goals of the administration. The establishment of a Sovereign Wealth Fund is a tried and tested investment vehicle that has been used by governments in both first world and developing countries to achieve their economic objectives.” Source: Department of Budget and Management official website, Statement of Economic Managers on the Creation of the Maharlika Wealth Fund, Dec. 9, 2022 ",NEEDS CONTEXT
